seed,average_chr,method,method_label,rsu_cache_capacity,mrsu_cache_capacity,frsu_cache_capacity,round,physical_tick_start,physical_tick_end,decision_interval_ticks,chr,round_delay_ms,average_delay_ms,mrsu_average_delay_ms,frsu_average_delay_ms,mbs_average_delay_ms,mrsu_average_rate_mbps,frsu_average_rate_mbps,mbs_average_rate_mbps,mrsu_latency_request_count,frsu_latency_request_count,mbs_latency_request_count,request_count,hit_count,mrsu_hit_count,frsu_hit_count,mbs_miss_count,not_covered_count,not_cached_count,mrsu_position,mrsu_speed,mrsu_covered_count,frsu_covered_count,selected_hotspot_id,selected_hotspot_position,lambda_smooth,path_plan_status,path_plan_solver,decision_request_count,evaluation_request_count,decision_request_source,uses_proposed_miss_feedback,decision_policy,fallback_to_topk,fallback_reason,solver_status
7,0.22176092309522732,thompson_sampling,Thompson Sampling,100,100,100,0,0,9,10,0.07566765578635015,72.95768465002674,62.038334488382155,25.928157167971417,33.707846787331,76.39552757802987,34.77017993355719,25.281148686345176,23.428172724510162,18,33,623,674,51,18,33,623,285,338,363.15937149270485,30.0,16,25,6,650.0,1.5723529411764705,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.22176092309522732,thompson_sampling,Thompson Sampling,100,100,100,1,10,19,10,0.05,70.84130371896681,62.038334488382155,32.68880823758765,23.46347631094118,73.09210168974062,26.155952183295042,38.531275723232056,28.821581002355696,17,17,646,680,34,17,17,646,525,121,663.1593714927048,30.0,12,12,2,850.0,1.362304581765366,fallback: No module named 'cvxpy',heuristic,680,680,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.22176092309522732,thompson_sampling,Thompson Sampling,100,100,100,2,20,29,10,0.18777292576419213,61.19668102277793,62.038334488382155,34.05413057491645,31.589609166316574,67.82049141534698,25.006266559464535,27.220839465140457,30.40959979287873,50,79,558,687,129,50,79,558,176,382,963.1593714927048,30.0,20,29,2,150.0,1.3696575229418366,fallback: No module named 'cvxpy',heuristic,680,687,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.22176092309522732,thompson_sampling,Thompson Sampling,100,100,100,3,30,39,10,0.27514792899408286,53.45159609164702,62.038334488382155,29.101149066218856,28.60899864684147,62.82640191137778,30.072800950468448,32.44600624061496,43.39544399263429,55,131,490,676,186,55,131,490,34,456,263.15937149270485,30.0,21,43,6,500.0,1.486128111177131,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.22176092309522732,thompson_sampling,Thompson Sampling,100,100,100,4,40,49,10,0.2657856093979442,57.48678917689358,62.038334488382155,28.309137218791335,31.617673315349567,67.55281877124287,31.730358657627246,28.411975665428507,37.00847737854218,106,75,500,681,181,106,75,500,153,347,563.1593714927048,30.0,32,38,6,650.0,1.2970104641183071,fallback: No module named 'cvxpy',heuristic,680,681,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.22176092309522732,thompson_sampling,Thompson Sampling,100,100,100,5,50,59,10,0.32748538011695905,59.90053541518244,62.038334488382155,30.172749970874104,33.170729520856916,74.12249788708621,29.589609035638496,26.10384412553133,25.589640978174643,185,39,460,684,224,185,39,460,42,418,863.1593714927048,30.0,43,31,7,500.0,2.0164222288241893,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.22176092309522732,thompson_sampling,Thompson Sampling,100,100,100,6,60,69,10,0.29253731343283584,62.546708993051155,62.038334488382155,30.262415754992986,32.901364359602994,75.72374289160915,29.752993580539105,26.709008157210082,25.250604984045466,165,31,474,670,196,165,31,474,0,474,163.15937149270485,30.0,39,17,2,800.0,1.9649516405888952,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.22176092309522732,thompson_sampling,Thompson Sampling,100,100,100,7,70,79,10,0.21304347826086956,65.86734169372959,62.038334488382155,32.00774164424161,33.088874890564746,74.99990512298785,26.957941869646845,26.122036126231986,24.647829001635355,130,17,543,690,147,130,17,543,266,277,463.15937149270485,30.0,25,19,3,950.0,1.7905398758830133,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.22176092309522732,thompson_sampling,Thompson Sampling,100,100,100,8,80,89,10,0.20118343195266272,62.05008597425051,62.038334488382155,33.69970655106963,29.760936268618533,69.50382435146902,25.353862418388797,29.528457738970356,30.526361158367596,93,43,540,676,136,93,43,540,346,194,763.1593714927048,30.0,21,23,0,200.0,1.6799516405888952,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.22176092309522732,thompson_sampling,Thompson Sampling,100,100,100,9,90,99,10,0.3289855072463768,54.22453308293931,62.038334488382155,32.03600194885155,30.55307545624529,65.63161610392841,27.492506524686878,28.77711727612024,34.1362176778828,62,165,463,690,227,62,165,463,6,457,63.15937149270485,30.0,17,35,2,400.0,1.5881869347065425,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,thompson_sampling,Thompson Sampling,150,150,150,0,0,9,10,0.10682492581602374,71.77935372699535,60.21674104642603,26.23598409833143,33.6957773613999,76.64399214875547,34.39578483093004,25.299308564654787,23.233435358880737,25,47,602,674,72,25,47,602,285,317,365.03139717425427,30.0,16,25,6,650.0,1.4988235294117647,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,thompson_sampling,Thompson Sampling,150,150,150,1,10,19,10,0.075,70.33768247396367,60.21674104642603,33.0428032944481,22.99008300912662,73.66525087392615,25.829307170231854,38.831667309535575,27.762521100125348,32,19,629,680,51,32,19,629,525,104,665.0313971742543,30.0,12,12,2,0.0,1.4534003601440577,fallback: No module named 'cvxpy',heuristic,680,680,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,thompson_sampling,Thompson Sampling,150,150,150,2,20,29,10,0.2081513828238719,60.444143970376494,60.21674104642603,33.9713397149337,31.59306677027923,67.77459288365581,25.079485476909323,27.228609262233242,30.462903831758542,58,85,544,687,143,58,85,544,170,374,965.0313971742543,30.0,20,29,4,300.0,1.5431062424969988,fallback: No module named 'cvxpy',heuristic,680,687,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,thompson_sampling,Thompson Sampling,150,150,150,3,30,39,10,0.2958579881656805,52.742891380280554,60.21674104642603,29.397377917312866,29.03412549140947,62.65190138109333,29.63552995297541,31.81311961738662,44.052140036596704,69,131,476,676,200,69,131,476,34,442,265.0313971742544,30.0,21,43,4,400.0,1.2684003601440577,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,thompson_sampling,Thompson Sampling,150,150,150,4,40,49,10,0.30983847283406757,56.29503617670374,60.21674104642603,28.25751779272493,30.54935266500567,68.50174523836678,31.260065039087497,30.06940300367278,35.119012307892916,133,78,470,681,211,133,78,470,153,317,541.0313971742544,18.0,31,38,1,500.0,0.915753301320528,fallback: No module named 'cvxpy',heuristic,680,681,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,thompson_sampling,Thompson Sampling,150,150,150,5,50,59,10,0.28362573099415206,62.80815000415311,60.21674104642603,29.858313750186895,32.98859063352937,75.57889761085866,29.832210311422653,26.35011917096494,24.43982162831611,151,43,490,684,194,151,43,490,231,259,661.0313971742544,0.0,30,31,3,600.0,0.7796003601440575,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,thompson_sampling,Thompson Sampling,150,150,150,6,60,69,10,0.23582089552238805,64.81269669983384,60.21674104642603,29.832056017135464,30.456669034381676,75.58066494492549,29.264592093099115,29.746340201128703,24.920307261308526,136,22,512,670,158,136,22,512,207,305,855.8242068309896,30.0,29,17,3,950.0,1.0683062424969987,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,thompson_sampling,Thompson Sampling,150,150,150,7,70,79,10,0.336231884057971,58.74323175087589,60.21674104642603,28.052454580216136,31.966002786036224,73.57188296114703,32.55020531557133,27.090725815751085,25.913523867591376,148,84,458,690,232,148,84,458,26,432,43.824206830989624,2.0,30,19,3,950.0,0.816546178178537,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,thompson_sampling,Thompson Sampling,150,150,150,8,80,89,10,0.40088757396449703,52.615596211260936,60.21674104642603,29.05819334502474,28.013243072502107,68.66251153651402,30.63455921525239,31.903573763614308,31.99634235606732,161,110,405,676,271,161,110,405,19,386,175.52773481837352,22.309732361342522,30,23,6,0.0,1.9694991193550075,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.2658035955627927,thompson_sampling,Thompson Sampling,150,150,150,9,90,99,10,0.4057971014492754,51.80314361460657,60.21674104642603,28.80697587390037,32.94650430241646,66.4679132225592,30.45581504924938,26.020876857017463,33.290572375056,177,103,410,690,280,177,103,410,57,353,329.83746717971604,0.0,29,35,3,250.0,0.7865198270890557,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,thompson_sampling,Thompson Sampling,200,200,200,0,0,9,10,0.1172106824925816,71.42539753372832,59.49394467899909,26.425007107029177,33.66283714154222,76.77985385633178,33.83988806651858,25.32594960526465,23.122761953900593,28,51,595,674,79,28,51,595,285,310,352.1857636281724,30.0,16,25,6,50.0,1.9585294117647054,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,thompson_sampling,Thompson Sampling,200,200,200,1,10,19,10,0.09411764705882353,69.7473619916353,59.49394467899909,31.816750367328794,23.72792325306949,74.05587871753607,26.90916107592513,37.914342569133495,27.152625234953007,36,28,616,680,64,36,28,616,525,91,652.1857636281725,30.0,12,12,2,0.0,1.3965702719892583,fallback: No module named 'cvxpy',heuristic,680,680,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,thompson_sampling,Thompson Sampling,200,200,200,2,20,29,10,0.19359534206695778,60.889130243150724,59.49394467899909,34.15120256840321,31.99697271563452,67.58035852913488,24.928453951180963,26.847081479078053,30.707194050176554,63,70,554,687,133,63,70,554,176,378,952.1857636281725,30.0,21,29,6,350.0,1.5880408602245524,fallback: No module named 'cvxpy',heuristic,680,687,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,thompson_sampling,Thompson Sampling,200,200,200,3,30,39,10,0.2958579881656805,52.609880103557906,59.49394467899909,29.13243731526276,28.999975680206312,62.50718899136398,30.29876433627931,31.76406081933798,44.56827119115926,82,118,476,676,200,82,118,476,34,442,252.18576362817248,30.0,21,43,3,450.0,1.2692173308127874,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,thompson_sampling,Thompson Sampling,200,200,200,4,40,49,10,0.3274596182085169,55.76350342477097,59.49394467899909,28.52333610665513,31.4985408220123,68.56550730500999,30.894286221841508,28.53341609065655,35.18324599556178,152,71,458,681,223,152,71,458,153,305,540.1857636281725,22.0,31,38,1,500.0,0.8589232131657286,fallback: No module named 'cvxpy',heuristic,680,681,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,thompson_sampling,Thompson Sampling,200,200,200,5,50,59,10,0.32748538011695905,61.56839021844423,59.49394467899909,31.731828964571346,32.87635864275966,75.98802155545997,27.434567409139866,26.54064832956103,24.20175421366371,180,44,460,684,224,180,44,460,231,229,590.1857636281725,0.0,31,31,5,550.0,0.6568761543421993,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,thompson_sampling,Thompson Sampling,200,200,200,6,60,69,10,0.21343283582089553,66.44433174179021,59.49394467899909,29.15839145177887,29.28705664644351,76.55395636274345,31.03642346635883,31.626728194401192,23.91998223588682,111,32,527,670,143,111,32,527,343,184,753.4427091154826,13.81423637182752,23,17,5,700.0,0.7824643896363168,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,thompson_sampling,Thompson Sampling,200,200,200,7,70,79,10,0.3652173913043478,57.67571033072803,59.49394467899909,29.715169936464758,31.49343282787521,73.40532002230388,29.4672922650022,27.58205474247933,25.873796546386547,164,88,438,690,252,164,88,438,87,351,968.6996546027926,10.0,28,19,4,900.0,0.8169950663851668,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,thompson_sampling,Thompson Sampling,200,200,200,8,80,89,10,0.4408284023668639,50.613646550218874,59.49394467899909,29.01343931892693,28.243661888128234,67.88064579447403,30.587834719575003,31.53665882908009,33.012791656339964,181,117,378,676,298,181,117,378,1,377,179.87490999141232,30.0,30,23,7,950.0,1.9742198607810755,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.28752052876016265,thompson_sampling,Thompson Sampling,200,200,200,9,90,99,10,0.5,48.484416885067525,59.49394467899909,28.71398544581545,32.73887714794972,66.6682243489855,30.556204026177706,26.250843032999118,33.39502773815689,209,136,345,690,345,209,136,345,57,288,337.8749099914123,0.0,29,35,3,250.0,0.7073390875993991,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,thompson_sampling,Thompson Sampling,250,250,250,0,0,9,10,0.142433234421365,70.49928160171041,56.950616468923265,26.275526336482976,33.55682272863887,77.0759622687352,33.97893608595014,25.414673844156184,22.872364274973336,35,61,578,674,96,35,61,578,285,293,352.1857636281724,30.0,16,25,6,50.0,1.9585294117647054,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,thompson_sampling,Thompson Sampling,250,250,250,1,10,19,10,0.08676470588235294,69.94880862193094,56.950616468923265,32.20385176380603,23.745219871813628,73.8617870760971,26.60054862667897,37.41148351937324,27.614178867067555,35,24,621,680,59,35,24,621,525,96,652.1857636281725,30.0,12,12,2,0.0,1.3362761543421993,fallback: No module named 'cvxpy',heuristic,680,680,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,thompson_sampling,Thompson Sampling,250,250,250,2,20,29,10,0.24163027656477437,59.32251894592423,56.950616468923265,34.22587155769011,31.390923151666613,67.76495509897758,24.859959099115432,27.416609776257467,30.428958005535915,84,82,521,687,166,84,82,521,176,345,952.1857636281725,30.0,21,29,5,300.0,1.49362909551867,fallback: No module named 'cvxpy',heuristic,680,687,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,thompson_sampling,Thompson Sampling,250,250,250,3,30,39,10,0.386094674556213,49.76391865793174,56.950616468923265,30.482149194677294,28.869466074944008,62.63274831040998,28.68177558655347,32.10044537803899,43.914425336265474,70,191,415,676,261,70,191,415,34,381,212.18576362817248,14.0,17,43,7,150.0,0.8909820366951404,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,thompson_sampling,Thompson Sampling,250,250,250,4,40,49,10,0.3920704845814978,54.010497616234744,56.950616468923265,28.04176776094946,31.57185020551066,69.75228781648342,31.777008992734995,28.16607083245838,33.087489200341864,149,118,414,681,267,149,118,414,153,261,488.1857636281725,30.0,28,38,2,550.0,0.9773938014010227,fallback: No module named 'cvxpy',heuristic,680,681,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,thompson_sampling,Thompson Sampling,250,250,250,5,50,59,10,0.3932748538011696,58.09667077142585,56.950616468923265,28.889037310591434,33.052515808125484,76.4670288560103,30.54196497826492,26.203530273263862,23.782447743943752,213,56,415,684,269,213,56,415,197,218,776.1857636281725,22.0,34,31,3,750.0,0.9182996837539639,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,thompson_sampling,Thompson Sampling,250,250,250,6,60,69,10,0.5328358208955224,51.66067290138814,56.950616468923265,30.36993750253128,30.885128397877008,75.84559649139183,28.851044121286524,29.18041093223302,25.161175430578016,297,60,313,670,357,297,60,313,18,295,21.256945487310077,11.81423637182752,39,17,4,950.0,0.8068408602245523,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,thompson_sampling,Thompson Sampling,250,250,250,7,70,79,10,0.49130434782608695,53.518191946474566,56.950616468923265,30.876695238738282,31.015045663283086,75.36394154924561,28.099283037416317,28.427524343901588,24.326724330619427,284,55,351,690,339,284,55,351,93,258,259.0278778209355,30.0,35,19,7,800.0,1.7211895002782613,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,thompson_sampling,Thompson Sampling,250,250,250,8,80,89,10,0.4378698224852071,53.805289864582605,56.950616468923265,30.225378967131107,32.08930065602899,72.0109325222458,29.713381539269427,27.081738830827778,27.904622581415392,263,33,380,676,296,263,33,380,212,168,559.0278778209355,30.0,31,23,3,50.0,1.6120872882445485,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.36144231485504213,thompson_sampling,Thompson Sampling,250,250,250,9,90,99,10,0.5101449275362319,49.00182726026877,56.950616468923265,32.535169605440316,29.929106869060384,67.67716429075057,26.580479380624332,29.36693060665595,31.880753580258283,154,198,338,690,352,154,198,338,147,191,859.0278778209355,30.0,20,35,7,100.0,1.3650284647151367,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,thompson_sampling,Thompson Sampling,300,300,300,0,0,9,10,0.1543026706231454,70.02193437236068,55.11178618300407,26.09358369940191,33.520132888757736,77.20307353353425,34.30250094194288,25.448556876915774,22.767973656954418,40,64,570,674,104,40,64,570,285,285,352.1857636281724,30.0,16,25,6,50.0,1.9585294117647054,fallback: No module named 'cvxpy',heuristic,680,674,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,thompson_sampling,Thompson Sampling,300,300,300,1,10,19,10,0.10588235294117647,69.49516371669321,55.11178618300407,32.370262459856825,24.23670148963133,74.31961575869886,26.4111046552191,36.569556739870265,26.798995583058478,40,32,608,680,72,40,32,608,525,83,652.1857636281725,30.0,12,12,2,0.0,1.3362761543421993,fallback: No module named 'cvxpy',heuristic,680,680,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,thompson_sampling,Thompson Sampling,300,300,300,2,20,29,10,0.32751091703056767,56.45324442465169,55.11178618300407,34.295724172743796,31.600909694603978,67.9033658374419,24.794381875707433,27.215089756270835,30.271891299345693,112,113,462,687,225,112,113,462,176,286,952.1857636281725,30.0,21,29,3,200.0,1.2724526249304344,fallback: No module named 'cvxpy',heuristic,680,687,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,thompson_sampling,Thompson Sampling,300,300,300,3,30,39,10,0.47337278106508873,46.985477702154775,55.11178618300407,30.63609176333766,28.740000173953486,62.91188404364136,28.477289526846075,32.16942752077675,43.98619598424541,89,231,356,676,320,89,231,356,34,322,212.18576362817248,14.0,17,43,7,150.0,0.8909820366951404,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,thompson_sampling,Thompson Sampling,300,300,300,4,40,49,10,0.45080763582966227,52.46548588819592,55.11178618300407,28.501082434093334,32.38958683214452,70.55644629436092,30.651901660642626,27.32572594666026,31.96670681843745,155,152,374,681,307,155,152,374,153,221,464.1857636281725,18.0,24,38,3,400.0,0.8147467425774935,fallback: No module named 'cvxpy',heuristic,680,681,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,thompson_sampling,Thompson Sampling,300,300,300,5,50,59,10,0.4415204678362573,56.45022704005051,55.11178618300407,28.896215151598724,33.0079088162467,77.6202402636827,30.641055755204604,26.299845956177084,22.649650799490573,245,57,382,684,302,245,57,382,231,151,712.1857636281725,14.0,31,31,0,650.0,0.7165585072833757,fallback: No module named 'cvxpy',heuristic,680,684,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,thompson_sampling,Thompson Sampling,300,300,300,6,60,69,10,0.5,52.451295504070416,55.11178618300407,29.01622850824499,29.902507145738426,75.70910677239716,30.438445935406484,30.40506245221723,24.332810582069268,268,67,335,670,335,268,67,335,137,198,964.1857636281725,18.0,35,17,1,900.0,0.7809232131657288,fallback: No module named 'cvxpy',heuristic,680,670,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,thompson_sampling,Thompson Sampling,300,300,300,7,70,79,10,0.5869565217391305,49.413435137329394,55.11178618300407,31.186416131125746,30.990303925609926,75.36178014605765,27.925939905562615,28.41365043978938,24.129260411223544,337,68,285,690,405,337,68,285,52,233,238.01493238832677,30.0,38,19,5,850.0,1.7736173308127878,fallback: No module named 'cvxpy',heuristic,680,690,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
7,0.41411037115277677,thompson_sampling,Thompson Sampling,300,300,300,8,80,89,10,0.5369822485207101,50.2506049182895,55.11178618300407,31.031674408458997,31.36283476914464,72.48463506625379,28.460908038206853,27.952702507495836,27.654148873476252,311,52,313,676,363,311,52,313,159,154,538.0149323883268,30.0,33,23,0,200.0,1.724109999659881,fallback: No module named 'cvxpy',heuristic,680,676,predicted_history_signal_no_proposed_feedback,False,thompson_hotspot,,,
