seed,average_chr,method,method_label,rsu_cache_capacity,mrsu_cache_capacity,frsu_cache_capacity,round,physical_tick_start,physical_tick_end,decision_interval_ticks,chr,round_delay_ms,average_delay_ms,mrsu_average_delay_ms,frsu_average_delay_ms,mbs_average_delay_ms,mrsu_average_rate_mbps,frsu_average_rate_mbps,mbs_average_rate_mbps,mrsu_latency_request_count,frsu_latency_request_count,mbs_latency_request_count,request_count,hit_count,mrsu_hit_count,frsu_hit_count,mbs_miss_count,not_covered_count,not_cached_count,mrsu_position,mrsu_speed,mrsu_covered_count,frsu_covered_count,selected_hotspot_position,motion_policy,path_plan_status,path_plan_solver,decision_request_count,decision_request_source,evaluation_request_count,evaluation_request_source,uses_miss_feedback,cache_update_count,direct_llm_fallback
42,0.1395125529380247,open_loop_llm,Open-loop LLM,100,100,100,0,0,9,10,0.03829160530191458,74.04688712973629,65.98339501218864,34.66456531772529,30.687660270628232,75.75501757873403,24.49137137501975,28.136095209615668,24.770812990208416,3,23,653,679,26,3,23,653,451,202,290.0,19.0,1,17,,direct_llm_motion,,,680,predicted_history_open_loop_signal,679,current_service_window_true_requests,False,0,False
42,0.1395125529380247,open_loop_llm,Open-loop LLM,100,100,100,1,10,19,10,0.041791044776119404,74.95641363074024,65.98339501218864,34.19144101606607,34.58477993202076,76.71778291809244,24.851326152213467,24.551429066058294,22.35830558956621,1,27,642,670,28,1,27,642,514,128,490.0,20.0,1,13,,direct_llm_motion,,,680,predicted_history_open_loop_signal,670,current_service_window_true_requests,False,0,False
42,0.1395125529380247,open_loop_llm,Open-loop LLM,100,100,100,2,20,29,10,0.06814814814814815,69.14866432170271,65.98339501218864,32.70249218809649,32.593883006852785,71.81767022146742,26.100739693500135,26.21983279305888,26.561980059281417,25,21,629,675,46,25,21,629,369,260,730.0,24.0,9,13,,direct_llm_motion,,,680,predicted_history_open_loop_signal,675,current_service_window_true_requests,False,0,False
42,0.1395125529380247,open_loop_llm,Open-loop LLM,100,100,100,3,30,39,10,0.21190130624092887,57.487096340117986,65.98339501218864,27.835076951939513,28.902648962199333,65.24356394517412,31.972745915572148,30.238019968366334,36.229141470623674,36,110,543,689,146,36,110,543,79,464,980.0,25.0,12,33,,direct_llm_motion,,,680,predicted_history_open_loop_signal,689,current_service_window_true_requests,False,0,False
42,0.1395125529380247,open_loop_llm,Open-loop LLM,100,100,100,4,40,49,10,0.21513353115727002,55.31016074743702,65.98339501218864,29.723129491049317,29.807420818718686,62.309756563446435,29.779277342368665,29.75561174197169,40.1895734437198,58,87,529,674,145,58,87,529,0,529,270.0,29.0,18,40,,direct_llm_motion,,,680,predicted_history_open_loop_signal,674,current_service_window_true_requests,False,0,False
42,0.1395125529380247,open_loop_llm,Open-loop LLM,100,100,100,5,50,59,10,0.17533432392273401,61.54059354463909,65.98339501218864,31.132496984824815,34.916974378092384,67.91709298237892,27.898309249599563,24.30357027383517,31.640989703940036,105,13,555,673,118,105,13,555,83,472,570.0,30.0,39,42,,direct_llm_motion,,,680,predicted_history_open_loop_signal,673,current_service_window_true_requests,False,0,False
42,0.1395125529380247,open_loop_llm,Open-loop LLM,100,100,100,6,60,69,10,0.16763848396501457,65.21194996296694,65.98339501218864,28.143907092483236,25.694289442837103,72.74184347408836,31.579168518622026,34.224463367959565,27.17479593995638,100,15,571,686,115,100,15,571,90,481,830.0,26.0,38,29,,direct_llm_motion,,,680,predicted_history_open_loop_signal,686,current_service_window_true_requests,False,0,False
42,0.1395125529380247,open_loop_llm,Open-loop LLM,100,100,100,7,70,79,10,0.18075801749271136,69.22876614075298,65.98339501218864,30.863459350312137,33.40203780713855,77.58530023159076,28.089757165610774,25.573791380320248,22.753588052514093,100,24,562,686,124,100,24,562,14,548,80.0,25.0,37,16,,direct_llm_motion,,,680,predicted_history_open_loop_signal,686,current_service_window_true_requests,False,0,False
42,0.1395125529380247,open_loop_llm,Open-loop LLM,100,100,100,8,80,89,10,0.18567251461988304,67.14488908704814,65.98339501218864,32.32385634030804,33.450756753919265,75.04994088562013,26.824442245081897,25.571419843341747,24.85311065397189,110,17,557,684,127,110,17,557,107,450,330.0,25.0,33,12,,direct_llm_motion,,,680,predicted_history_open_loop_signal,684,current_service_window_true_requests,False,0,False
42,0.1395125529380247,open_loop_llm,Open-loop LLM,100,100,100,9,90,99,10,0.11045655375552282,65.86932936176251,65.98339501218864,31.557817991605166,34.72406910338741,70.10889616360798,27.731958821857308,24.446837508883903,28.285130474585152,71,4,604,679,75,71,4,604,371,233,580.0,25.0,22,21,,direct_llm_motion,,,680,predicted_history_open_loop_signal,679,current_service_window_true_requests,False,0,False
42,0.20213296378840995,open_loop_llm,Open-loop LLM,150,150,150,0,0,9,10,0.10309278350515463,72.03036898056943,63.24011164589277,34.66456531772529,29.683636746112875,76.87327287333974,24.49137137501975,29.18252516138807,23.566271822998864,3,67,609,679,70,3,67,609,451,158,280.0,18.0,1,17,,direct_llm_motion,,,680,predicted_history_open_loop_signal,679,current_service_window_true_requests,False,0,False
42,0.20213296378840995,open_loop_llm,Open-loop LLM,150,150,150,1,10,19,10,0.0791044776119403,73.67632743149606,63.24011164589277,34.579969047819844,34.55280216108626,77.03697519882992,24.554965010119727,24.575749616099987,22.13360843527803,1,52,617,670,53,1,52,617,514,103,480.0,20.0,1,13,,direct_llm_motion,,,680,predicted_history_open_loop_signal,670,current_service_window_true_requests,False,0,False
42,0.20213296378840995,open_loop_llm,Open-loop LLM,150,150,150,2,20,29,10,0.11407407407407408,67.51779488747218,63.24011164589277,33.22544137511195,31.760127137370905,72.03137982051796,25.65051522193196,27.018237880356317,26.3032836697264,37,40,598,675,77,37,40,598,369,229,720.0,24.0,9,13,,direct_llm_motion,,,680,predicted_history_open_loop_signal,675,current_service_window_true_requests,False,0,False
42,0.20213296378840995,open_loop_llm,Open-loop LLM,150,150,150,3,30,39,10,0.2365747460087083,56.42902208551478,63.24011164589277,28.899390265388316,28.98237903864367,64.94176598091971,30.330804201937003,30.12096512365155,36.571168398793226,47,116,526,689,163,47,116,526,88,438,970.0,25.0,11,33,,direct_llm_motion,,,680,predicted_history_open_loop_signal,689,current_service_window_true_requests,False,0,False
42,0.20213296378840995,open_loop_llm,Open-loop LLM,150,150,150,4,40,49,10,0.2655786350148368,53.41423692029629,63.24011164589277,28.36659979756727,28.92367430527129,62.33681894866803,30.840678410599338,30.622228798585464,40.14768896017987,59,120,495,674,179,59,120,495,0,495,220.0,25.0,15,40,,direct_llm_motion,,,680,predicted_history_open_loop_signal,674,current_service_window_true_requests,False,0,False
42,0.20213296378840995,open_loop_llm,Open-loop LLM,150,150,150,5,50,59,10,0.23328380386329867,59.75682146727345,63.24011164589277,29.865952923669514,34.78492466760129,68.12702400372113,29.809208308877125,24.403019833360315,31.45737034836025,81,76,516,673,157,81,76,516,83,433,470.0,25.0,23,42,,direct_llm_motion,,,680,predicted_history_open_loop_signal,673,current_service_window_true_requests,False,0,False
42,0.20213296378840995,open_loop_llm,Open-loop LLM,150,150,150,6,60,69,10,0.052478134110787174,70.44121524284753,63.24011164589277,29.36260909073701,0.0,72.71633804511826,30.43362801722902,0.0,27.190401243637204,36,0,650,686,36,36,0,650,163,487,700.0,23.0,38,29,,direct_llm_motion,,,680,predicted_history_open_loop_signal,686,current_service_window_true_requests,False,0,False
42,0.20213296378840995,open_loop_llm,Open-loop LLM,150,150,150,7,70,79,10,0.2813411078717201,63.72640564196823,63.24011164589277,28.789946416626908,31.838000290055405,77.22405892424297,30.381661641454063,26.88278206639962,22.913426374034678,164,29,493,686,193,164,29,493,102,391,900.0,20.0,36,16,,direct_llm_motion,,,680,predicted_history_open_loop_signal,686,current_service_window_true_requests,False,0,False
42,0.20213296378840995,open_loop_llm,Open-loop LLM,150,150,150,8,80,89,10,0.34210526315789475,58.40808042519841,63.24011164589277,26.15063388253651,30.721014067680642,74.62335060475388,35.21229127977619,28.879460822579453,25.136064541861472,179,55,450,684,234,179,55,450,0,450,100.0,20.0,38,12,,direct_llm_motion,,,680,predicted_history_open_loop_signal,684,current_service_window_true_requests,False,0,False
42,0.20213296378840995,open_loop_llm,Open-loop LLM,150,150,150,9,90,99,10,0.3136966126656848,57.117878470389975,63.24011164589277,28.066412662390572,31.415207189313726,70.1524347004082,31.4785862456098,27.52905962721803,28.371876260944916,179,34,466,679,213,179,34,466,70,396,300.0,20.0,39,21,,direct_llm_motion,,,680,predicted_history_open_loop_signal,679,current_service_window_true_requests,False,0,False
42,0.10802533251537252,open_loop_llm,Open-loop LLM,200,200,200,0,0,9,10,0.10456553755522828,71.93471406080639,67.33094464892856,34.6645653177253,29.591653730128467,76.82931901796518,24.49137137501975,29.245441441005504,23.610247901773374,6,65,608,679,71,6,65,608,451,157,290.0,19.0,1,17,,direct_llm_motion,,,680,predicted_history_open_loop_signal,679,current_service_window_true_requests,False,0,False
42,0.10802533251537252,open_loop_llm,Open-loop LLM,200,200,200,1,10,19,10,0.08358208955223881,73.5184720722311,67.33094464892856,34.19144101606607,34.56712531661434,77.07164976378662,24.851326152213467,24.56485620450202,22.11148134407533,1,55,614,670,56,1,55,614,514,100,490.0,20.0,1,13,,direct_llm_motion,,,680,predicted_history_open_loop_signal,670,current_service_window_true_requests,False,0,False
42,0.10802533251537252,open_loop_llm,Open-loop LLM,200,200,200,2,20,29,10,0.045925925925925926,70.20923755876888,67.33094464892856,33.77934442646099,32.27080856240396,72.0214116017859,25.17948229061589,26.545218943682222,26.362661578954025,6,25,644,675,31,6,25,644,422,222,690.0,20.0,6,13,,direct_llm_motion,,,680,predicted_history_open_loop_signal,675,current_service_window_true_requests,False,0,False
42,0.10802533251537252,open_loop_llm,Open-loop LLM,200,200,200,3,30,39,10,0.10885341074020319,60.850857477805256,67.33094464892856,30.458149348253908,28.62741356244593,64.69451461834582,28.36568305350952,30.542723936116644,36.86741974402392,31,44,614,689,75,31,44,614,102,512,930.0,24.0,10,33,,direct_llm_motion,,,680,predicted_history_open_loop_signal,689,current_service_window_true_requests,False,0,False
42,0.10802533251537252,open_loop_llm,Open-loop LLM,200,200,200,4,40,49,10,0.23293768545994065,54.58579575257222,67.33094464892856,27.73415775683983,29.264238915926622,62.390742732374434,31.78278753115331,30.302419577778316,39.99269836330872,39,118,517,674,157,39,118,517,0,517,210.0,28.0,14,40,,direct_llm_motion,,,680,predicted_history_open_loop_signal,674,current_service_window_true_requests,False,0,False
42,0.10802533251537252,open_loop_llm,Open-loop LLM,200,200,200,5,50,59,10,0.19316493313521546,61.06092754004097,67.33094464892856,30.142402902434256,34.916974378092384,68.0850557710457,29.349893166653267,24.30357027383516,31.309993118930436,87,43,543,673,130,87,43,543,83,460,510.0,30.0,32,42,,direct_llm_motion,,,680,predicted_history_open_loop_signal,673,current_service_window_true_requests,False,0,False
42,0.10802533251537252,open_loop_llm,Open-loop LLM,200,200,200,6,60,69,10,0.07871720116618076,69.16907857868034,67.33094464892856,28.317546920477557,24.977704369401522,72.68598035446882,31.17550649600224,34.82856215266454,27.221234846537484,49,5,632,686,54,49,5,632,119,513,810.0,30.0,38,29,,direct_llm_motion,,,680,predicted_history_open_loop_signal,686,current_service_window_true_requests,False,0,False
42,0.10802533251537252,open_loop_llm,Open-loop LLM,200,200,200,7,70,79,10,0.10058309037900874,72.90503976243481,67.33094464892856,30.286840982344323,31.436839160964652,77.65618357183072,28.8373540718295,27.24576899507019,22.661998691034917,61,8,617,686,69,61,8,617,14,603,70.0,26.0,39,16,,direct_llm_motion,,,680,predicted_history_open_loop_signal,686,current_service_window_true_requests,False,0,False
42,0.10802533251537252,open_loop_llm,Open-loop LLM,200,200,200,8,80,89,10,0.0847953216374269,71.16320500245699,67.33094464892856,32.962935665124526,33.67987051118084,74.6933649749759,26.24231717514554,25.373626243435528,25.273862191921648,50,8,626,684,58,50,8,626,79,547,370.0,30.0,35,12,,direct_llm_motion,,,680,predicted_history_open_loop_signal,684,current_service_window_true_requests,False,0,False
42,0.10802533251537252,open_loop_llm,Open-loop LLM,200,200,200,9,90,99,10,0.047128129602356406,67.85263273055008,67.33094464892856,32.40510157453231,33.980511134041045,69.58391914624868,26.722182610937313,25.016716404994803,28.936238624484293,23,9,647,679,32,23,9,647,393,254,670.0,30.0,17,21,,direct_llm_motion,,,680,predicted_history_open_loop_signal,679,current_service_window_true_requests,False,0,False
42,0.13434963916248072,open_loop_llm,Open-loop LLM,250,250,250,0,0,9,10,0.06774668630338733,72.88729023000558,66.40527630182876,34.512391108690814,30.74951381564064,75.8781009528242,24.60631798317202,28.153598385358997,24.646852046335578,12,34,633,679,46,12,34,633,423,210,260.0,16.0,2,17,,direct_llm_motion,,,680,predicted_history_open_loop_signal,679,current_service_window_true_requests,False,0,False
42,0.13434963916248072,open_loop_llm,Open-loop LLM,250,250,250,1,10,19,10,0.07313432835820896,73.91313063872987,66.40527630182876,34.07592003047315,34.55051495966741,77.02667994237883,24.941807508145367,24.577913920863782,22.149442789543787,10,39,621,670,49,10,39,621,459,162,440.0,18.0,3,13,,direct_llm_motion,,,680,predicted_history_open_loop_signal,670,current_service_window_true_requests,False,0,False
42,0.13434963916248072,open_loop_llm,Open-loop LLM,250,250,250,2,20,29,10,0.07407407407407407,69.39754449135704,66.40527630182876,34.59121457140059,33.266026364231585,72.256261424555,24.546545554747965,25.616495952137484,26.132426260060182,15,35,625,675,50,15,35,625,443,182,660.0,22.0,6,13,,direct_llm_motion,,,680,predicted_history_open_loop_signal,675,current_service_window_true_requests,False,0,False
42,0.13434963916248072,open_loop_llm,Open-loop LLM,250,250,250,3,30,39,10,0.0899854862119013,62.04956339588332,66.40527630182876,31.867799636985488,28.593471571570703,65.30037692760233,26.81789303496489,30.444243444590587,36.2585947824057,11,51,627,689,62,11,51,627,136,491,880.0,22.0,7,33,,direct_llm_motion,,,680,predicted_history_open_loop_signal,689,current_service_window_true_requests,False,0,False
42,0.13434963916248072,open_loop_llm,Open-loop LLM,250,250,250,4,40,49,10,0.11275964391691394,58.864601568136564,66.40527630182876,27.157663608830358,30.073543398177335,62.57242634875592,32.99032384582269,29.169024403396325,39.89282142994223,10,66,598,674,76,10,66,598,0,598,140.0,26.0,11,40,,direct_llm_motion,,,680,predicted_history_open_loop_signal,674,current_service_window_true_requests,False,0,False
42,0.13434963916248072,open_loop_llm,Open-loop LLM,250,250,250,5,50,59,10,0.24814264487369986,59.35902726284717,66.40527630182876,30.354762191843964,34.672403486467296,68.14655545998588,28.653334028689343,24.491824763156753,31.34190162125461,75,92,506,673,167,75,92,506,83,423,440.0,30.0,20,42,,direct_llm_motion,,,680,predicted_history_open_loop_signal,673,current_service_window_true_requests,False,0,False
42,0.13434963916248072,open_loop_llm,Open-loop LLM,250,250,250,6,60,69,10,0.23469387755102042,63.09164089288953,66.40527630182876,30.177218761113906,0.0,73.18539701330072,28.94158705481957,0.0,26.760016178437247,161,0,525,686,161,161,0,525,128,397,740.0,30.0,40,29,,direct_llm_motion,,,680,predicted_history_open_loop_signal,686,current_service_window_true_requests,False,0,False
42,0.13434963916248072,open_loop_llm,Open-loop LLM,250,250,250,7,70,79,10,0.10058309037900874,72.58917937134291,66.40527630182876,27.559413550219542,31.848885506634552,77.55540161136456,32.37613929422874,26.880943382636314,22.7109509345553,59,10,617,686,69,59,10,617,65,552,0.0,26.0,39,16,,direct_llm_motion,,,680,predicted_history_open_loop_signal,686,current_service_window_true_requests,False,0,False
42,0.13434963916248072,open_loop_llm,Open-loop LLM,250,250,250,8,80,89,10,0.10526315789473684,70.25972657617288,66.40527630182876,31.76469790417641,32.40448964246952,74.77705395405283,27.294720730048258,27.72578870099038,25.10643570427689,61,11,612,684,72,61,11,612,44,568,280.0,28.0,38,12,,direct_llm_motion,,,680,predicted_history_open_loop_signal,684,current_service_window_true_requests,False,0,False
42,0.13434963916248072,open_loop_llm,Open-loop LLM,250,250,250,9,90,99,10,0.23711340206185566,61.646584213826486,66.40527630182876,32.36068451637106,34.82521225913069,70.72041179072565,27.133426471748738,24.37151034042351,27.632649240889947,155,6,518,679,161,155,6,518,181,337,560.0,28.0,32,21,,direct_llm_motion,,,680,predicted_history_open_loop_signal,679,current_service_window_true_requests,False,0,False
42,0.1838076130465139,open_loop_llm,Open-loop LLM,300,300,300,0,0,9,10,0.12960235640648013,71.08728390649758,64.61328881464776,34.66456531772529,30.097177206992203,77.1520765444042,24.49137137501975,28.774304646130137,23.32007556075527,5,83,591,679,88,5,83,591,451,140,290.0,19.0,1,17,,direct_llm_motion,,,680,predicted_history_open_loop_signal,679,current_service_window_true_requests,False,0,False
42,0.1838076130465139,open_loop_llm,Open-loop LLM,300,300,300,1,10,19,10,0.08507462686567165,73.44964146622081,64.61328881464776,33.95146039839633,34.59691748011272,77.07816858438379,25.045232221373375,24.542197908378256,22.10833288942173,15,42,613,670,57,15,42,613,514,99,520.0,23.0,4,13,,direct_llm_motion,,,680,predicted_history_open_loop_signal,670,current_service_window_true_requests,False,0,False
42,0.1838076130465139,open_loop_llm,Open-loop LLM,300,300,300,2,20,29,10,0.17777777777777778,65.04662448237636,64.61328881464776,31.48778257444151,31.872724531214182,72.25542624073967,27.245230385123826,26.910716716096733,26.02025750178133,52,68,555,675,120,52,68,555,350,205,770.0,25.0,11,13,,direct_llm_motion,,,680,predicted_history_open_loop_signal,675,current_service_window_true_requests,False,0,False
42,0.1838076130465139,open_loop_llm,Open-loop LLM,300,300,300,3,30,39,10,0.2772133526850508,55.0339159719057,64.61328881464776,26.630792773629096,28.71943198854662,65.33192754289475,33.087401566569866,30.4325754947411,36.01670063705089,49,142,498,689,191,49,142,498,62,436,60.0,29.0,14,33,,direct_llm_motion,,,680,predicted_history_open_loop_signal,689,current_service_window_true_requests,False,0,False
42,0.1838076130465139,open_loop_llm,Open-loop LLM,300,300,300,4,40,49,10,0.32344213649851633,52.378580003347395,64.61328881464776,31.212903289488274,31.575655617140924,62.41691232468155,27.88973775507748,27.24028066190784,39.98305604458675,117,101,456,674,218,117,101,456,0,456,360.0,30.0,30,40,,direct_llm_motion,,,680,predicted_history_open_loop_signal,674,current_service_window_true_requests,False,0,False
42,0.1838076130465139,open_loop_llm,Open-loop LLM,300,300,300,5,50,59,10,0.2511144130757801,58.531086480198795,64.61328881464776,29.356399379475338,34.887806589414204,68.18216829270474,29.95379409520639,24.32523629551785,31.24059100076192,157,12,504,673,169,157,12,504,93,411,660.0,30.0,40,42,,direct_llm_motion,,,680,predicted_history_open_loop_signal,673,current_service_window_true_requests,False,0,False
42,0.1838076130465139,open_loop_llm,Open-loop LLM,300,300,300,6,60,69,10,0.1457725947521866,66.1805540673651,64.61328881464776,29.909097658169784,25.080771025733362,72.45261704900996,29.43749776725833,34.95840886957157,27.451595848610587,90,10,586,686,100,90,10,586,27,559,920.0,26.0,40,29,,direct_llm_motion,,,680,predicted_history_open_loop_signal,686,current_service_window_true_requests,False,0,False
42,0.1838076130465139,open_loop_llm,Open-loop LLM,300,300,300,7,70,79,10,0.13994169096209913,71.19676541803416,64.61328881464776,31.41756598017112,33.60491321154486,77.58033628664751,28.30136854851838,25.40520304652757,22.72173357672757,72,24,590,686,96,72,24,590,14,576,170.0,25.0,34,16,,direct_llm_motion,,,680,predicted_history_open_loop_signal,686,current_service_window_true_requests,False,0,False
42,0.1838076130465139,open_loop_llm,Open-loop LLM,300,300,300,8,80,89,10,0.15497076023391812,68.71784437831613,64.61328881464776,32.0434601638694,34.80655839536245,75.37667024594667,27.48237599282073,24.385368021812617,24.485423066320944,92,14,578,684,106,92,14,578,244,334,460.0,29.0,26,12,,direct_llm_motion,,,680,predicted_history_open_loop_signal,684,current_service_window_true_requests,False,0,False
42,0.1838076130465139,open_loop_llm,Open-loop LLM,300,300,300,9,90,99,10,0.15316642120765833,64.51325694436301,64.61328881464776,32.18643081446546,33.07347461870642,70.28614705724263,26.9022835112171,25.836944794493068,27.913752050458395,56,48,575,679,104,56,48,575,365,210,760.0,30.0,13,21,,direct_llm_motion,,,680,predicted_history_open_loop_signal,679,current_service_window_true_requests,False,0,False
42,0.3032178716854114,open_loop_llm,Open-loop LLM,350,350,350,0,0,9,10,0.09425625920471281,71.73897198362683,59.85021898517444,34.37919359281858,31.028863309335545,75.83927880975294,24.708536639799696,27.91160180643462,24.70028412782805,25,39,615,679,64,25,39,615,370,245,250.0,15.0,5,17,,direct_llm_motion,,,680,predicted_history_open_loop_signal,679,current_service_window_true_requests,False,0,False
42,0.3032178716854114,open_loop_llm,Open-loop LLM,350,350,350,1,10,19,10,0.24477611940298508,67.68025631173239,59.85021898517444,33.443842124573884,34.634760235007306,78.54834498758606,25.465902217160657,24.51411570834414,21.179798464315972,67,97,506,670,164,67,97,506,409,97,400.0,15.0,6,13,,direct_llm_motion,,,680,predicted_history_open_loop_signal,670,current_service_window_true_requests,False,0,False
42,0.3032178716854114,open_loop_llm,Open-loop LLM,350,350,350,2,20,29,10,0.14074074074074075,67.4454524943305,59.85021898517444,33.83938454556563,33.76676855814497,72.95640505722453,25.13588321167988,25.191627316881828,25.37358841165149,43,52,580,675,95,43,52,580,464,116,590.0,19.0,5,13,,direct_llm_motion,,,680,predicted_history_open_loop_signal,675,current_service_window_true_requests,False,0,False
42,0.3032178716854114,open_loop_llm,Open-loop LLM,350,350,350,3,30,39,10,0.3178519593613933,55.27109631735704,59.85021898517444,34.52172912306501,28.885646646231557,67.10990981492472,24.60493857075182,30.206574367874115,34.14060458203837,38,181,470,689,219,38,181,470,191,279,790.0,20.0,6,33,,direct_llm_motion,,,680,predicted_history_open_loop_signal,689,current_service_window_true_requests,False,0,False
42,0.3032178716854114,open_loop_llm,Open-loop LLM,350,350,350,4,40,49,10,0.4287833827893175,48.492141522128655,59.85021898517444,32.45096705045689,29.460324856639982,62.389967253649125,26.37137426992241,29.8723826623737,40.27207366280462,50,239,385,674,289,50,239,385,31,354,30.0,24.0,9,40,,direct_llm_motion,,,680,predicted_history_open_loop_signal,674,current_service_window_true_requests,False,0,False
42,0.3032178716854114,open_loop_llm,Open-loop LLM,350,350,350,5,50,59,10,0.38930163447251115,54.121542366085876,59.85021898517444,26.58027068025024,32.49866701863823,68.61106733351238,33.82465473615819,26.827534206909487,31.049657250462484,49,213,411,673,262,49,213,411,83,328,280.0,25.0,9,42,,direct_llm_motion,,,680,predicted_history_open_loop_signal,673,current_service_window_true_requests,False,0,False
42,0.3032178716854114,open_loop_llm,Open-loop LLM,350,350,350,6,60,69,10,0.21137026239067055,65.14712063952321,59.85021898517444,29.93956133423217,34.78718057111262,74.14446399749005,29.096924499735334,24.399780220957634,25.705012942934566,96,49,541,686,145,96,49,541,326,215,570.0,29.0,18,29,,direct_llm_motion,,,680,predicted_history_open_loop_signal,686,current_service_window_true_requests,False,0,False
42,0.3032178716854114,open_loop_llm,Open-loop LLM,350,350,350,7,70,79,10,0.36151603498542273,60.45985639003083,59.85021898517444,30.751541742026127,31.333896336836915,77.26637723971633,28.41838178638994,27.369097153732195,22.793500765929192,237,11,438,686,248,237,11,438,120,318,850.0,28.0,38,16,,direct_llm_motion,,,680,predicted_history_open_loop_signal,686,current_service_window_true_requests,False,0,False
