episode,seed,epsilon,episode_reward,episode_average_chr,episode_average_local_rsu_chr,episode_average_delay_ms,loss,rounds,mrsu_cache_capacity,frsu_cache_capacity
40,82,0.6689717585696803,5.695554913147646,0.5695554913147646,0.6858548005518705,42.29077871051334,0.011933005042374134,10,400,400
41,83,0.6622820409839835,5.436406806501249,0.5436406806501248,0.6915629855467886,41.627627230931274,0.011389396851882339,10,400,400
42,84,0.6556592205741436,5.184554142502546,0.5184554142502547,0.6924335002878208,42.684806220349955,0.013534521590918303,10,400,400
43,85,0.6491026283684022,5.822715381865079,0.5822715381865079,0.668570420559025,43.462699365137134,0.011491142446175218,10,400,400
44,86,0.6426116020847181,5.516249907910784,0.5516249907910784,0.6687462894648523,43.089117287965465,0.009031293028965593,10,400,400
45,87,0.6361854860638709,5.151711429432624,0.5151711429432624,0.675908892124489,42.90529994941936,0.008395630167797208,10,400,400
46,88,0.6298236312032323,4.989959834353325,0.49899598343533247,0.6910334393192283,42.32920983868562,0.08575006555765867,10,400,400
47,89,0.6235253948912,5.441084493284123,0.5441084493284123,0.6753268313916969,43.068142902433344,0.06677978970110417,10,400,400
48,90,0.617290140942288,5.931025189759803,0.5931025189759803,0.6664820969236095,43.759345372194105,0.08191397450864316,10,400,400
49,91,0.6111172395328651,5.052458885234544,0.5052458885234544,0.6897089099319196,41.26089191947049,0.05350603237748146,10,400,400
50,92,0.6050060671375365,5.321327693851822,0.5321327693851823,0.6810705529664796,41.34897350101735,0.040487568266689776,10,400,400
51,93,0.5989560064661611,5.663336824232384,0.5663336824232383,0.6750120561415941,43.14835839448294,0.03747384361922741,10,400,400
52,94,0.5929664464014994,4.92869352830411,0.492869352830411,0.6633423623406569,42.95799982002229,0.03069739192724228,10,400,400
53,95,0.5870367819374844,5.260233101888154,0.5260233101888154,0.6867587706700559,41.95365644137163,0.027487612888216974,10,400,400
54,96,0.5811664141181095,5.591802623629017,0.5591802623629017,0.677469153632193,42.87302472893744,0.02992756925523281,10,400,400
55,97,0.5753547499769285,5.520363153004619,0.5520363153004619,0.6788776383961206,42.793697773449075,0.029130490124225618,10,400,400
56,98,0.5696012024771592,5.619848577156492,0.5619848577156492,0.6674212858567984,42.59711352596351,0.028079848922789096,10,400,400
57,99,0.5639051904523876,5.240051035295036,0.5240051035295036,0.6730687571502241,42.968609546279126,0.024515370186418296,10,400,400
58,100,0.5582661385478638,5.423722209875381,0.5423722209875381,0.6870090533884239,42.13957905405861,0.029204982705414294,10,400,400
59,101,0.5526834771623851,5.075149706555507,0.5075149706555507,0.6710599397460257,43.12783612649579,0.03144662249833345,10,400,400
60,102,0.5471566423907612,5.533823755393969,0.5533823755393968,0.6856360496918634,42.472332473582966,0.029518763534724712,10,400,400
61,103,0.5416850759668536,5.511330470516655,0.5511330470516655,0.7020822142021835,40.95694298933016,0.028518280759453774,10,400,400
62,104,0.536268225207185,4.781937532345966,0.47819375323459656,0.6819277150176536,41.53060023219671,0.029692027997225524,10,400,400
63,105,0.5309055429551132,5.44467338964876,0.544467338964876,0.6733872263551364,43.111708198503706,0.02709198761731386,10,400,400
64,106,0.525596487525562,5.357347023334115,0.5357347023334115,0.6726091416279061,42.36527240367644,0.0260654647834599,10,400,400
65,107,0.5203405226503064,5.046630278347423,0.5046630278347423,0.6926924097399622,43.10580941746643,0.030841883551329375,10,400,400
66,108,0.5151371174238033,5.210856459851305,0.5210856459851305,0.6563887953841535,43.33662463600629,0.12417361875995994,10,400,400
67,109,0.5099857462495653,5.1945384370286245,0.5194538437028624,0.6745638124790945,42.39319025301303,0.10206805914640427,10,400,400
68,110,0.5048858887870696,4.826776511874128,0.4826776511874128,0.6349415586968311,44.2971421754455,0.09904328435659408,10,400,400
69,111,0.4998370298991989,5.161653615418046,0.5161653615418046,0.6684063457719205,42.62029822184128,0.07141014263033867,10,400,400
70,112,0.49483865960020695,4.829694761508497,0.48296947615084973,0.6871691982915135,42.116564813456264,0.07081044726073742,10,400,400
71,113,0.4898902730042049,5.401417765584796,0.5401417765584796,0.6811817600352439,42.27313219667944,0.08642237186431885,10,400,400
72,114,0.48499137027416284,4.8569878031478595,0.48569878031478597,0.6749862523434274,42.64463018846796,0.06982088461518288,10,400,400
73,115,0.4801414565714212,4.789919123587617,0.4789919123587617,0.6870394273057162,43.09666146962562,0.06717695333063603,10,400,400
74,116,0.475340042005707,5.361320643767975,0.5361320643767975,0.6770461496275516,42.14799946562389,0.05685042589902878,10,400,400
75,117,0.47058664158564995,5.284701792530836,0.5284701792530836,0.6683972347784629,43.24772616063799,0.06226566098630428,10,400,400
76,118,0.4658807751697934,5.660193066798717,0.5660193066798718,0.6923283679574468,42.06782056546697,0.06200082935392857,10,400,400
77,119,0.4612219674180955,5.190678730988173,0.5190678730988173,0.6948047695432993,41.37625976432948,0.06256447881460189,10,400,400
78,120,0.45660974774391455,5.384459839819889,0.5384459839819888,0.6737418366901223,42.757607599796216,0.05988598875701427,10,400,400
79,121,0.4520436502664754,5.2224412304882515,0.5222441230488252,0.6836548298513698,42.554269513463055,0.07012430764734745,10,400,400
80,122,0.44752321376381066,5.724283953153805,0.5724283953153805,0.6799770293998346,43.05652205739398,0.06386291608214378,10,400,400
81,123,0.44304798162617254,5.563563530654469,0.556356353065447,0.6791105548964745,42.44702451092404,0.06729550994932651,10,400,400
82,124,0.4386175018099108,4.8322889173554175,0.48322889173554173,0.6789754367901363,42.94911843206969,0.05666384194046259,10,400,400
83,125,0.4342313267918117,5.328927536127475,0.5328927536127475,0.6712109672806669,42.82438945981201,0.060710028558969495,10,400,400
84,126,0.4298890135238936,6.0476010129428275,0.6047601012942827,0.6849320034668629,42.46619071477657,0.05197714306414127,10,400,400
85,127,0.42559012338865465,5.879783004302447,0.5879783004302447,0.6685942391243034,42.913255713530795,0.06826974228024482,10,400,400
86,128,0.4213342221547681,6.474489317330939,0.6474489317330938,0.688627927710972,42.7062330919255,0.18346621580421923,10,400,400
87,129,0.41712087993322045,5.551081652912821,0.555108165291282,0.6728936785649344,42.12915925020761,0.15700982213020326,10,400,400
88,130,0.41294967113388825,6.313209466217012,0.6313209466217012,0.6760020498219332,42.88163897054172,0.11608581990003586,10,400,400
89,131,0.40882017442254937,5.686338362910574,0.5686338362910573,0.6768958711889509,43.267470858608384,0.10772248059511184,10,400,400
90,132,0.4047319726783239,4.96297720191336,0.496297720191336,0.6682725973670507,42.59442239173044,0.09230917245149613,10,400,400
91,133,0.40068465295154065,5.571334086828193,0.5571334086828192,0.6603413634229625,44.0800027966974,0.07386896498501301,10,400,400
92,134,0.39667780642202527,5.235373345162699,0.5235373345162699,0.6617890788517873,43.80581149392878,0.07971030846238136,10,400,400
93,135,0.392711028357805,5.558735093117956,0.5558735093117957,0.6652462138599562,43.32376698638434,0.07427039444446563,10,400,400
94,136,0.38878391807422696,5.706532246163119,0.570653224616312,0.6640358663425184,43.09495776585569,0.0850169699639082,10,400,400
95,137,0.3848960788934847,5.7004157874326005,0.57004157874326,0.6837842597526634,41.86486981167028,0.06509101428091527,10,400,400
96,138,0.38104711810454983,5.226585984682796,0.5226585984682796,0.6846081483615336,43.0041908050927,0.06476178355515003,10,400,400
97,139,0.37723664692350434,5.604126309397845,0.5604126309397846,0.6905383994931524,42.10532311948215,0.0833598680794239,10,400,400
98,140,0.37346428045426927,5.091634200476068,0.5091634200476067,0.687271413599049,43.17698582163253,0.08120123744010925,10,400,400
99,141,0.36972963764972655,5.405174519563525,0.5405174519563525,0.6859093099671257,42.40201653842388,0.08186193704605102,10,400,400
100,142,0.36603234127322926,5.204634718965725,0.5204634718965725,0.68474193590141,41.78493653239125,0.07010743655264377,10,400,400
101,143,0.36237201786049694,5.608605715651124,0.5608605715651124,0.6773832581842282,42.19369770725966,0.08261189721524716,10,400,400
102,144,0.358748297681892,5.540843561391817,0.5540843561391817,0.674068110031764,42.56483689229957,0.08554274588823318,10,400,400
103,145,0.35516081470507305,5.0524693569633286,0.5052469356963328,0.6533109602159373,43.174145143804466,0.06795043237507344,10,400,400
104,146,0.3516092065580223,5.505029377172956,0.5505029377172956,0.6739243593978588,42.51889553512707,0.07117197550833225,10,400,400
105,147,0.34809311449244207,4.9946214982037445,0.49946214982037446,0.6723477934292819,42.965293090081076,0.07921040244400501,10,400,400
106,148,0.34461218334751764,4.750571451038834,0.47505714510388336,0.6685937513916415,44.394341438716026,0.16778229549527168,10,400,400
107,149,0.34116606151404244,5.729320690582884,0.5729320690582884,0.6693512137483502,42.892890189678624,0.15464096143841743,10,400,400
108,150,0.337754400898902,5.00652606195966,0.500652606195966,0.6735634255831251,42.4871439192813,0.13621870279312134,10,400,400
109,151,0.334376856889913,5.315871003903178,0.5315871003903178,0.680921659759167,42.15711050203718,0.09860346168279648,10,400,400
110,152,0.33103308832101386,5.894332440367313,0.5894332440367313,0.6969816263354913,41.7183609169207,0.10775540322065354,10,400,400
111,153,0.3277227574378037,5.266561983672097,0.5266561983672097,0.673173348082754,42.55522659219372,0.10296288505196571,10,400,400
112,154,0.3244455298634257,5.4293583688785425,0.5429358368878543,0.6680274313574512,42.32997710290805,0.08330138400197029,10,400,400
113,155,0.3212010745647914,4.551322408223507,0.4551322408223507,0.6898397396509849,41.5542154830871,0.06961032524704933,10,400,400
114,156,0.3179890638191435,6.188335389834666,0.6188335389834666,0.6707908441742435,43.12785969109895,0.07035737708210946,10,400,400
115,157,0.31480917318095203,5.60762233792995,0.560762233792995,0.6817220604578001,41.82573273206041,0.0785534854978323,10,400,400
116,158,0.3116610814491425,5.457642266157849,0.5457642266157849,0.6697125263619431,43.25080404200273,0.07227860316634178,10,400,400
117,159,0.30854447063465107,5.570700856776577,0.5570700856776577,0.668006757354333,42.56437228017233,0.08866055086255073,10,400,400
118,160,0.30545902592830454,5.921246911784671,0.5921246911784671,0.68068336669093,43.47470108079931,0.08106446415185928,10,400,400
119,161,0.3024044356690215,5.313758465092115,0.5313758465092115,0.6761191349692245,42.008426432230564,0.09009431041777134,10,400,400
120,162,0.29938039131233124,5.190059278303384,0.5190059278303384,0.6877897684673897,42.171337562329164,0.08037146590650082,10,400,400
121,163,0.2963865873992079,4.787280615747733,0.47872806157477327,0.6910764839758139,42.172082532209195,0.09869010224938393,10,400,400
122,164,0.29342272152521587,5.638815565085074,0.5638815565085074,0.688142170231245,42.14275478393028,0.08077635392546653,10,400,400
123,165,0.2904884943099637,5.034394861070151,0.503439486107015,0.6689971072366013,43.53418925609405,0.0685538712888956,10,400,400
124,166,0.28758360936686406,5.253808122027941,0.5253808122027941,0.6570122552885037,42.17671132691202,0.0752121340483427,10,400,400
125,167,0.2847077732731954,5.150495968068939,0.5150495968068939,0.6846552872657126,41.987035678105954,0.06957117803394794,10,400,400
126,168,0.28186069554046345,5.278145496954208,0.5278145496954207,0.6826507387150704,41.94764893776441,0.14692836701869966,10,400,400
127,169,0.2790420885850588,4.875179376693949,0.4875179376693949,0.6761005495344128,43.12143248333179,0.12925439924001694,10,400,400
128,170,0.2762516676992082,5.564989833172226,0.5564989833172226,0.6868580474193589,42.04951760486431,0.10649055242538452,10,400,400
129,171,0.27348915102221616,4.961606911653639,0.49616069116536393,0.6746470248509013,42.33579838154914,0.09732884950935841,10,400,400
130,172,0.270754259511994,5.595041000344192,0.5595041000344192,0.6793215356811954,41.90371215600629,0.1036387924104929,10,400,400
131,173,0.26804671691687404,5.4495189599412335,0.5449518959941233,0.679817768753888,42.925840409672794,0.08426516465842723,10,400,400
132,174,0.2653662497477053,5.470046079626153,0.5470046079626153,0.6823840919231922,42.18944220917108,0.09250967018306255,10,400,400
133,175,0.2627125872502282,5.220117780255599,0.5220117780255599,0.6678922829894747,42.45684624025734,0.0975295551121235,10,400,400
134,176,0.2600854613777259,5.308661200143903,0.5308661200143903,0.667322313740897,42.56870298574974,0.09316668286919594,10,400,400
135,177,0.2574846067639487,5.309922779363772,0.5309922779363772,0.6830617573596537,43.63281820015772,0.0853639267385006,10,400,400
136,178,0.2549097606963092,5.179927117529288,0.5179927117529288,0.6963808463254405,41.6007063239454,0.0804248508065939,10,400,400
137,179,0.2523606630893461,5.469097252330563,0.5469097252330564,0.6672262377952339,42.63639058688672,0.0869293451309204,10,400,400
138,180,0.24983705645845267,5.178456713773382,0.5178456713773383,0.6731789808428317,43.28652932856441,0.06653108596801757,10,400,400
139,181,0.24733868589386815,5.265330807562274,0.5265330807562274,0.6745044678649078,43.427978328264864,0.07314215265214444,10,400,400
140,182,0.24486529903492946,6.063391836386135,0.6063391836386135,0.6804420088657541,42.070426159226635,0.08060640133917332,10,400,400
141,183,0.24241664604458016,5.4226207914900995,0.5422620791490099,0.6710016050132233,42.82416073182551,0.08277807533740997,10,400,400
142,184,0.23999247958413436,5.001190845100254,0.5001190845100254,0.6784762144639742,43.51336989157591,0.09657708033919335,10,400,400
143,185,0.23759255478829303,6.375718723629351,0.6375718723629351,0.6830788279667057,42.71896937993363,0.0888339776545763,10,400,400
144,186,0.2352166292404101,5.134966283403652,0.5134966283403652,0.6808498075343338,43.30343650304584,0.09095147103071213,10,400,400
145,187,0.232864462948006,5.652389979059911,0.5652389979059911,0.6654047619702724,43.346829441710554,0.07863722369074821,10,400,400
146,188,0.23053581831852593,5.0828068751024045,0.5082806875102405,0.6565495039740961,43.906940837653885,0.1408998467028141,10,400,400
147,189,0.22823046013534068,5.374381674341502,0.5374381674341502,0.6804320628225563,42.096092265572985,0.11434993371367455,10,400,400
148,190,0.22594815553398728,5.671449094082132,0.5671449094082133,0.6688456719797299,43.4868654033621,0.09791262820363045,10,400,400
149,191,0.22368867397864742,4.970051134321388,0.49700511343213877,0.6771583179065971,42.15076102273668,0.09998748302459717,10,400,400
150,192,0.22145178723886094,5.183705592788107,0.5183705592788107,0.6761655906308807,42.693263922344855,0.06606994979083539,10,400,400
151,193,0.21923726936647234,5.885018381428029,0.5885018381428029,0.699472647254338,40.87074593370166,0.08323619179427624,10,400,400
152,194,0.2170448966728076,5.12629081074744,0.512629081074744,0.6760660923694809,42.66643636500051,0.0751198761165142,10,400,400
153,195,0.21487444770607952,5.300889889629474,0.5300889889629474,0.6825661651940773,42.29800290955124,0.09205302447080613,10,400,400
154,196,0.21272570322901874,5.379144724863962,0.5379144724863962,0.6687714883110674,42.56872200698223,0.07997996509075164,10,400,400
155,197,0.21059844619672854,5.282779181787691,0.5282779181787691,0.6790366141955383,43.003441034259296,0.07729912735521793,10,400,400
156,198,0.20849246173476127,5.082935261546553,0.5082935261546553,0.6754948941206953,42.33221306171709,0.06969143263995647,10,400,400
157,199,0.20640753711741366,5.238166429076109,0.523816642907611,0.6785795173862358,42.433457920553714,0.06328579857945442,10,400,400
158,200,0.20434346174623952,5.134469272413882,0.5134469272413882,0.695468332112203,41.95361371469182,0.05858451686799526,10,400,400
159,201,0.20230002712877712,5.488097065973576,0.5488097065973576,0.6700777827245635,43.680569087535375,0.08188384212553501,10,400,400
160,202,0.20027702685748935,5.07024857558142,0.507024857558142,0.6668160068317175,42.72432019483942,0.08198269084095955,10,400,400
161,203,0.19827425658891445,5.48225960366228,0.5482259603662281,0.6683122971240802,42.813497085121796,0.0640267577022314,10,400,400
162,204,0.1962915140230253,5.452039146379498,0.5452039146379498,0.6775047996238841,42.937996964702705,0.07436492145061493,10,400,400
163,205,0.19432859888279505,4.906406906377432,0.49064069063774324,0.6789258413302177,41.63992130812517,0.07331824488937855,10,400,400
164,206,0.1923853128939671,5.231112874036723,0.5231112874036723,0.683646944167784,41.492926680253206,0.06758648827672005,10,400,400
165,207,0.19046145976502743,5.506787311914534,0.5506787311914534,0.6753143154104778,42.99986066926262,0.0717273399233818,10,400,400
166,208,0.18855684516737714,5.173172195685382,0.5173172195685382,0.6873270660341613,42.41148380248712,0.1272268321365118,10,400,400
167,209,0.18667127671570335,5.192390550194093,0.5192390550194093,0.7007479610143154,41.587746566455316,0.12125063836574554,10,400,400
168,210,0.18480456394854633,5.26936551820297,0.526936551820297,0.673706495995048,43.736331143204914,0.09220466464757919,10,400,400
169,211,0.18295651830906087,5.649663719377704,0.5649663719377704,0.6816135269486334,42.85331806116072,0.09423242211341858,10,400,400
170,212,0.18112695312597027,5.4497790852197205,0.544977908521972,0.6891262539658853,42.11479801952878,0.08733793497085571,10,400,400
171,213,0.17931568359471056,4.864023777144779,0.4864023777144779,0.6887487129343732,41.89471884286952,0.07500529773533345,10,400,400
172,214,0.17752252675876345,5.573097939073987,0.5573097939073988,0.6849613728171662,42.48865518681441,0.07786770015954972,10,400,400
173,215,0.17574730149117582,5.463146106766255,0.5463146106766255,0.6705312519497194,42.876728945495586,0.07291885204613209,10,400,400
174,216,0.17398982847626407,5.213423559026861,0.5213423559026861,0.662634936866717,43.15889178783156,0.07768580242991448,10,400,400
175,217,0.17224993019150142,4.648615061497667,0.4648615061497667,0.5989993055771361,39.590347588234195,0.057026750221848485,10,400,400
176,218,0.1705274308895864,5.077650205721068,0.5077650205721068,0.6814415907231152,43.246146977344786,0.06819234788417816,10,400,400
177,219,0.16882215658069055,5.330569034575807,0.5330569034575807,0.6666406823274403,42.67829991316274,0.08344618491828441,10,400,400
178,220,0.16713393501488363,5.789467101952073,0.5789467101952073,0.6675435761262266,43.491283178172296,0.06975790038704872,10,400,400
179,221,0.16546259566473479,5.625887282412402,0.5625887282412403,0.6813065478521401,42.520273507702136,0.057702716812491416,10,400,400
180,222,0.16380796970808745,4.691835304133948,0.4691835304133948,0.6846197628658997,41.50220306546475,0.06152135096490383,10,400,400
181,223,0.16216989001100657,5.429996924947583,0.5429996924947582,0.6735123911884152,42.71630366957982,0.0797892913222313,10,400,400
182,224,0.1605481911108965,5.784331077862696,0.5784331077862696,0.6894261065834735,43.16014170031523,0.06371304392814636,10,400,400
183,225,0.15894270919978754,5.399987158568521,0.5399987158568521,0.6876796666815703,41.939335364759486,0.07603082954883575,10,400,400
184,226,0.15735328210778965,4.787452243524469,0.47874522435244693,0.7023952291593276,42.42355850389868,0.06811143644154072,10,400,400
185,227,0.15577974928671176,5.577017366758375,0.5577017366758376,0.6762493223707107,42.73454612097927,0.07173907049000264,10,400,400
186,228,0.15422195179384465,6.073264991441025,0.6073264991441025,0.6776141797870501,43.601749597641856,0.07994366250932217,10,400,400
187,229,0.1526797322759062,5.876064072686115,0.5876064072686116,0.6690519862509129,43.495279527572855,0.07517267055809498,10,400,400
188,230,0.15115293495314713,5.741655821391121,0.5741655821391121,0.6751197592670476,42.70290368067945,0.06994540803134441,10,400,400
189,231,0.14964140560361566,5.301871539284186,0.5301871539284186,0.6655709695827463,43.122821333318015,0.06776500903069974,10,400,400
190,232,0.1481449915475795,4.868426523748687,0.4868426523748687,0.65026626791517,44.81825831884261,0.07591925635933876,10,400,400
191,233,0.1466635416321037,5.907527757744787,0.5907527757744787,0.6630049859163851,42.90522743900089,0.07634566761553288,10,400,400
192,234,0.14519690621578268,5.76097802510171,0.576097802510171,0.6756306887305947,41.59492114905506,0.06723673269152641,10,400,400
193,235,0.14374493715362485,5.588802938680611,0.558880293868061,0.6875802604680593,41.73504473814356,0.06015450656414032,10,400,400
194,236,0.1423074877820886,5.1062656503781545,0.5106265650378154,0.6590747564303434,42.62488152535266,0.05555661655962467,10,400,400
195,237,0.1408844129042677,5.2598117037372,0.52598117037372,0.6903754857356303,41.67314159779078,0.0490834129974246,10,400,400
196,238,0.13947556877522502,5.148500235115453,0.5148500235115453,0.6689085344682029,42.03295245873922,0.05396027378737926,10,400,400
197,239,0.13808081308747278,5.652875886008052,0.5652875886008052,0.6752280334495497,42.689508532218596,0.049769058264791964,10,400,400
198,240,0.13670000495659804,5.294066032536586,0.5294066032536586,0.6758916113292818,42.19793622566489,0.06023200303316116,10,400,400
199,241,0.13533300490703207,5.4377001051012215,0.5437700105101222,0.6823953698294994,42.42194518474513,0.04865649566054344,10,400,400
200,242,0.13397967485796175,5.964648650633143,0.5964648650633143,0.6863022487153285,41.51287399573111,0.04869466479867697,10,400,400
201,243,0.13263987810938213,5.1318195205408434,0.5131819520540843,0.6761582745122896,43.0390375498705,0.05548733919858932,10,400,400
202,244,0.1313134793282883,5.579534056960863,0.5579534056960863,0.684282457716159,42.568023082647095,0.057919492945075035,10,400,400
203,245,0.13000034453500542,5.1819780274536384,0.5181978027453639,0.682436146043822,41.76468034096904,0.05408441312611103,10,400,400
204,246,0.12870034108965536,5.077332150209779,0.5077332150209779,0.6834193789870618,41.95762503507926,0.05548029765486717,10,400,400
205,247,0.12741333767875881,5.208734957828845,0.5208734957828846,0.647322604443193,45.25503091913463,0.05445026978850365,10,400,400
206,248,0.12613920430197123,5.220683015805644,0.5220683015805644,0.6773740131198887,42.36961923080657,0.06194622274488211,10,400,400
207,249,0.12487781225895152,5.8855027676447875,0.5885502767644788,0.6755826083139135,42.78725214614383,0.05669983178377151,10,400,400
208,250,0.123629034136362,5.6140738223393205,0.561407382233932,0.6806538030026064,41.74326688886866,0.04413302056491375,10,400,400
209,251,0.12239274379499838,5.341071411064334,0.5341071411064334,0.6885039989834396,41.629071884511895,0.04276089742779732,10,400,400
210,252,0.1211688163570484,5.07354401248953,0.507354401248953,0.6734063967753261,43.84262001471028,0.03965567089617252,10,400,400
211,253,0.11995712819347792,5.053895223688921,0.5053895223688921,0.6800796008673345,42.43690650935739,0.04704833384603262,10,400,400
212,254,0.11875755691154315,5.195389963162436,0.5195389963162436,0.676405500104433,42.83399748862598,0.04165944159030914,10,400,400
213,255,0.11756998134242772,5.262729915272374,0.5262729915272374,0.6525432981013976,44.057584687915195,0.04382429923862219,10,400,400
214,256,0.11639428152900344,5.2805822475950235,0.5280582247595024,0.6765233187002033,42.64865137620298,0.041908127069473264,10,400,400
215,257,0.11523033871371341,5.184279302753618,0.5184279302753618,0.6546731267723022,44.53513891128157,0.03909885883331299,10,400,400
216,258,0.11407803532657627,4.9113059253268405,0.49113059253268404,0.6558000134397886,42.7453618754025,0.03581832479685545,10,400,400
217,259,0.11293725497331052,5.208476426747171,0.5208476426747171,0.6658502449996794,44.84739547565057,0.037748794071376324,10,400,400
218,260,0.1118078824235774,5.539691107362067,0.5539691107362067,0.6648152800720383,43.41875625132116,0.03424451258033514,10,400,400
219,261,0.11068980359934164,5.397483406988875,0.5397483406988874,0.676669309297961,42.422931020156526,0.03889966737478971,10,400,400
220,262,0.10958290556334822,4.645159634742176,0.4645159634742176,0.7062644919237926,42.13436246872171,0.04455231204628944,10,400,400
221,263,0.10848707650771475,5.368028406013759,0.536802840601376,0.6799820903590182,42.65597895656176,0.0430250545963645,10,400,400
222,264,0.1074022057426376,5.768108159363335,0.5768108159363334,0.6747193058262029,42.22040231329078,0.040519023686647414,10,400,400
223,265,0.10632818368521123,4.7600435475547265,0.47600435475547265,0.6754592769543126,42.3937775845351,0.03913506641983986,10,400,400
